Step,AgentID,Delay time
899,Truck174,
899,Truck175,
899,Truck176,
899,Truck177,
899,Truck178,
899,Truck179,
900,1000000,
900,1000001,
900,1000002,6.0
900,1000003,
900,1000004,3.0
900,1000005,
900,1000006,1.0
900,1000007,
900,1000008,9.0
900,1000009,
900,1000010,
900,Truck174,
900,Truck175,
900,Truck176,
900,Truck177,
900,Truck178,
900,Truck179,
901,1000000,
901,1000001,
901,1000002,6.0
901,1000003,
901,1000004,3.0
901,1000005,
901,1000006,1.0
901,1000007,
901,1000008,9.0
901,1000009,
901,1000010,
901,Truck175,
901,Truck176,
901,Truck177,
901,Truck178,
901,Truck179,
901,Truck180,
902,1000000,
902,1000001,
902,1000002,6.0
902,1000003,
902,1000004,3.0
902,1000005,
902,1000006,1.0
902,1000007,
902,1000008,9.0
902,1000009,
902,1000010,
902,Truck175,
902,Truck176,
902,Truck177,
902,Truck178,
902,Truck179,
902,Truck180,
903,1000000,
903,1000001,
903,1000002,6.0
903,1000003,
903,1000004,3.0
903,1000005,
903,1000006,1.0
903,1000007,
903,1000008,9.0
903,1000009,
903,1000010,
903,Truck175,
903,Truck176,
903,Truck177,
903,Truck178,
903,Truck179,
903,Truck180,
904,1000000,
904,1000001,
904,1000002,6.0
904,1000003,
904,1000004,3.0
904,1000005,
904,1000006,1.0
904,1000007,
904,1000008,9.0
904,1000009,
904,1000010,
904,Truck175,
904,Truck176,
904,Truck177,
904,Truck178,
904,Truck179,
904,Truck180,
905,1000000,
905,1000001,
905,1000002,6.0
905,1000003,
905,1000004,3.0
905,1000005,
905,1000006,1.0
905,1000007,
905,1000008,9.0
905,1000009,
905,1000010,
905,Truck175,
905,Truck176,
905,Truck177,
905,Truck178,
905,Truck179,
905,Truck180,
906,1000000,
906,1000001,
906,1000002,6.0
906,1000003,
906,1000004,3.0
906,1000005,
906,1000006,1.0
906,1000007,
906,1000008,9.0
906,1000009,
906,1000010,
906,Truck176,
906,Truck177,
906,Truck178,
906,Truck179,
906,Truck180,
906,Truck181,
907,1000000,
907,1000001,
907,1000002,6.0
907,1000003,
907,1000004,3.0
907,1000005,
907,1000006,1.0
907,1000007,
907,1000008,9.0
907,1000009,
907,1000010,
907,Truck176,
907,Truck177,
907,Truck178,
907,Truck179,
907,Truck180,
907,Truck181,
908,1000000,
908,1000001,
908,1000002,6.0
908,1000003,
908,1000004,3.0
908,1000005,
908,1000006,1.0
908,1000007,
908,1000008,9.0
908,1000009,
908,1000010,
908,Truck176,
908,Truck177,
908,Truck178,
908,Truck179,
908,Truck180,
908,Truck181,
909,1000000,
909,1000001,
909,1000002,6.0
909,1000003,
909,1000004,3.0
909,1000005,
909,1000006,1.0
909,1000007,
909,1000008,9.0
909,1000009,
909,1000010,
909,Truck176,
909,Truck177,
909,Truck178,
909,Truck179,
909,Truck180,
909,Truck181,
910,1000000,
910,1000001,
910,1000002,6.0
910,1000003,
910,1000004,3.0
910,1000005,
910,1000006,1.0
910,1000007,
910,1000008,9.0
910,1000009,
910,1000010,
910,Truck176,
910,Truck177,
910,Truck178,
910,Truck179,
910,Truck180,
910,Truck181,
911,1000000,
911,1000001,
911,1000002,6.0
911,1000003,
911,1000004,3.0
911,1000005,
911,1000006,1.0
911,1000007,
911,1000008,9.0
911,1000009,
911,1000010,
911,Truck177,
911,Truck178,
911,Truck179,
911,Truck180,
911,Truck181,
911,Truck182,
912,1000000,
912,1000001,
912,1000002,6.0
912,1000003,
912,1000004,3.0
912,1000005,
912,1000006,1.0
912,1000007,
912,1000008,9.0
912,1000009,
912,1000010,
912,Truck177,
912,Truck178,
912,Truck179,
912,Truck180,
912,Truck181,
912,Truck182,
913,1000000,
913,1000001,
913,1000002,6.0
913,1000003,
913,1000004,3.0
913,1000005,
913,1000006,1.0
913,1000007,
913,1000008,9.0
913,1000009,
913,1000010,
913,Truck177,
913,Truck178,
913,Truck179,
913,Truck180,
913,Truck181,
913,Truck182,
914,1000000,
914,1000001,
914,1000002,6.0
914,1000003,
914,1000004,3.0
914,1000005,
914,1000006,1.0
914,1000007,
914,1000008,9.0
914,1000009,
914,1000010,
914,Truck177,
914,Truck178,
914,Truck179,
914,Truck180,
914,Truck181,
914,Truck182,
915,1000000,
915,1000001,
915,1000002,6.0
915,1000003,
915,1000004,3.0
915,1000005,
915,1000006,1.0
915,1000007,
915,1000008,9.0
915,1000009,
915,1000010,
915,Truck177,
915,Truck178,
915,Truck179,
915,Truck180,
915,Truck181,
915,Truck182,
916,1000000,
916,1000001,
916,1000002,6.0
916,1000003,
916,1000004,3.0
916,1000005,
916,1000006,1.0
916,1000007,
916,1000008,9.0
916,1000009,
916,1000010,
916,Truck178,
916,Truck179,
916,Truck180,
916,Truck181,
916,Truck182,
916,Truck183,
917,1000000,
917,1000001,
917,1000002,6.0
917,1000003,
917,1000004,3.0
917,1000005,
917,1000006,1.0
917,1000007,
917,1000008,9.0
917,1000009,
917,1000010,
917,Truck178,
917,Truck179,
917,Truck180,
917,Truck181,
917,Truck182,
917,Truck183,
918,1000000,
918,1000001,
918,1000002,6.0
918,1000003,
918,1000004,3.0
918,1000005,
918,1000006,1.0
918,1000007,
918,1000008,9.0
918,1000009,
918,1000010,
918,Truck178,
918,Truck179,
918,Truck180,
918,Truck181,
918,Truck182,
918,Truck183,
919,1000000,
919,1000001,
919,1000002,6.0
919,1000003,
919,1000004,3.0
919,1000005,
919,1000006,1.0
919,1000007,
919,1000008,9.0
919,1000009,
919,1000010,
919,Truck178,
919,Truck179,
919,Truck180,
919,Truck181,
919,Truck182,
919,Truck183,
920,1000000,
920,1000001,
920,1000002,6.0
920,1000003,
920,1000004,3.0
920,1000005,
920,1000006,1.0
920,1000007,
920,1000008,9.0
920,1000009,
920,1000010,
920,Truck178,
920,Truck179,
920,Truck180,
920,Truck181,
920,Truck182,
920,Truck183,
921,1000000,
921,1000001,
921,1000002,6.0
921,1000003,
921,1000004,3.0
921,1000005,
921,1000006,1.0
921,1000007,
921,1000008,9.0
921,1000009,
921,1000010,
921,Truck179,
921,Truck180,
921,Truck181,
921,Truck182,
921,Truck183,
921,Truck184,
922,1000000,
922,1000001,
922,1000002,6.0
922,1000003,
922,1000004,3.0
922,1000005,
922,1000006,1.0
922,1000007,
922,1000008,9.0
922,1000009,
922,1000010,
922,Truck179,
922,Truck180,
922,Truck181,
922,Truck182,
922,Truck183,
922,Truck184,
923,1000000,
923,1000001,
923,1000002,6.0
923,1000003,
923,1000004,3.0
923,1000005,
923,1000006,1.0
923,1000007,
923,1000008,9.0
923,1000009,
923,1000010,
923,Truck179,
923,Truck180,
923,Truck181,
923,Truck182,
923,Truck183,
923,Truck184,
924,1000000,
924,1000001,
924,1000002,6.0
924,1000003,
924,1000004,3.0
924,1000005,
924,1000006,1.0
924,1000007,
924,1000008,9.0
924,1000009,
924,1000010,
924,Truck179,
924,Truck180,
924,Truck181,
924,Truck182,
924,Truck183,
924,Truck184,
925,1000000,
925,1000001,
925,1000002,6.0
925,1000003,
925,1000004,3.0
925,1000005,
925,1000006,1.0
925,1000007,
925,1000008,9.0
925,1000009,
925,1000010,
925,Truck179,
925,Truck180,
925,Truck181,
925,Truck182,
925,Truck183,
925,Truck184,
926,1000000,
926,1000001,
926,1000002,6.0
926,1000003,
926,1000004,3.0
926,1000005,
926,1000006,1.0
926,1000007,
926,1000008,9.0
926,1000009,
926,1000010,
926,Truck180,
926,Truck181,
926,Truck182,
926,Truck183,
926,Truck184,
926,Truck185,
927,1000000,
927,1000001,
927,1000002,6.0
927,1000003,
927,1000004,3.0
927,1000005,
927,1000006,1.0
927,1000007,
927,1000008,9.0
927,1000009,
927,1000010,
927,Truck180,
927,Truck181,
927,Truck182,
927,Truck183,
927,Truck184,
927,Truck185,
928,1000000,
928,1000001,
928,1000002,6.0
928,1000003,
928,1000004,3.0
928,1000005,
928,1000006,1.0
928,1000007,
928,1000008,9.0
928,1000009,
928,1000010,
928,Truck180,
928,Truck181,
928,Truck182,
928,Truck183,
928,Truck184,
928,Truck185,
929,1000000,
929,1000001,
929,1000002,6.0
929,1000003,
929,1000004,3.0
929,1000005,
929,1000006,1.0
929,1000007,
929,1000008,9.0
929,1000009,
929,1000010,
929,Truck180,
929,Truck181,
929,Truck182,
929,Truck183,
929,Truck184,
929,Truck185,
930,1000000,
930,1000001,
930,1000002,6.0
930,1000003,
930,1000004,3.0
930,1000005,
930,1000006,1.0
930,1000007,
930,1000008,9.0
930,1000009,
930,1000010,
930,Truck180,
930,Truck181,
930,Truck182,
930,Truck183,
930,Truck184,
930,Truck185,
931,1000000,
931,1000001,
931,1000002,6.0
931,1000003,
931,1000004,3.0
931,1000005,
931,1000006,1.0
931,1000007,
931,1000008,9.0
931,1000009,
931,1000010,
931,Truck181,
931,Truck182,
931,Truck183,
931,Truck184,
931,Truck185,
931,Truck186,
932,1000000,
932,1000001,
932,1000002,6.0
932,1000003,
932,1000004,3.0
932,1000005,
932,1000006,1.0
932,1000007,
932,1000008,9.0
932,1000009,
